GID_4,NAME_2,NAME_3,NAME_4,pop,builtup,flood,pop_norm,builtup_norm,flood_norm,ASI,stress_tier
BGD.3.7.1.7_1,Madaripur,Kalkini,Gopalpur,10.839416143267307,0.0325400144695039,0.0041322314049586,0.004083815748151621,0.060793773505994936,0.0041322314049586,0.02394440487759852,Low stress
BGD.3.7.1.8_1,Madaripur,Kalkini,Kalkini Paurashava,10.374413369031553,0.032995215637252,0.3914656771799636,0.0038418444959179275,0.06164421555843095,0.3914656771799636,0.1209786325388089,Low stress
BGD.3.7.1.9_1,Madaripur,Kalkini,Kayaria,6.291837933653396,0.00948796566077,0.9323499491353004,0.0017174143953436805,0.017726151780113296,0.9323499491353004,0.23997860616500225,Low stress
BGD.3.7.1.10_1,Madaripur,Kalkini,Kazibakai,9.494452031345348,0.0188420825515947,0.0777777777777779,0.0033839432561949697,0.035202236928826146,0.0777777777777779,0.033118804672011615,Low stress
BGD.3.7.1.11_1,Madaripur,Kalkini,Lakshmipur,7.402651661679649,0.0154101994975302,0.675387596899225,0.002295443180678662,0.02879052739245235,0.675387596899225,0.17984176108443603,Low stress
BGD.3.7.1.12_1,Madaripur,Kalkini,Nabagram,6.230058205498212,0.0054918597158054,0.003084304318026,0.001685266375992751,0.010260317370241825,0.003084304318026,0.005036293709488239,Low stress
BGD.3.7.1.13_1,Madaripur,Kalkini,Ramjanpur,7.516152765324149,0.0187040183737994,0.4642857142857153,0.002354505202886817,0.0349442947462237,0.4642857142857153,0.12924373381376184,Low stress
BGD.3.7.1.14_1,Madaripur,Kalkini,Sahebrampur,7.008610142706593,0.0167091940375942,0.9272903538536114,0.002090397694800256,0.03121740952946508,0.9272903538536114,0.24358484087663573,Low stress
BGD.3.7.1.15_1,Madaripur,Kalkini,Shikar Mangal,7.324715895538614,0.0180170517650975,0.7025019546520728,0.0022548881217159867,0.03366085055922911,0.7025019546520728,0.18830874160743477,Low stress
BGD.3.7.2.1_1,Madaripur,Madaripur Sadar,Bahadurpur,6.902984188578467,0.0221948149376217,0.509838998211092,0.002035433626186327,0.041466071061209885,0.509838998211092,0.142787047874671,Low stress
BGD.3.7.2.2_1,Madaripur,Madaripur Sadar,Chilar Char,8.169322285317216,0.0110109368797141,0.8432961837217159,0.0026943918776133487,0.020571484483557795,0.8432961837217159,0.21910182225071953,Low stress
BGD.3.7.2.3_1,Madaripur,Madaripur Sadar,Dhurail,8.206385711501348,0.0164033151559064,0.9220700765203368,0.0027136783940445355,0.030645942928827195,0.9220700765203368,0.24232907051279154,Low stress
BGD.3.7.2.4_1,Madaripur,Madaripur Sadar,Dudkhali,7.636114458011138,0.0222564680614589,0.5785302593659948,0.002416929090673834,0.04158125619888118,0.5785302593659948,0.16015277614737664,Low stress
BGD.3.7.2.5_1,Madaripur,Madaripur Sadar,Ghatmajhi,11.186032606106178,0.0234091632036486,0.0857142857142859,0.004264182886166614,0.043734810477765,0.0857142857142859,0.03844142825025587,Low stress
BGD.3.7.2.6_1,Madaripur,Madaripur Sadar,Jhaudi,9.323201274577974,0.0159690624571305,0.5815937556725371,0.0032948303253547756,0.029834638427457327,0.5815937556725371,0.15715849449788627,Low stress
BGD.3.7.2.7_1,Madaripur,Madaripur Sadar,Kalikapur,7.745384308030734,0.0128877381361134,0.8460882281257613,0.0024737893158285856,0.024077869848082963,0.8460882281257613,0.2209388272046008,Low stress
BGD.3.7.2.8_1,Madaripur,Madaripur Sadar,Kendua,7.524043804746925,0.0165980675888572,0.151174668028601,0.0023586114250350454,0.03100979449716772,0.151174668028601,0.049590539651172966,Low stress
BGD.3.7.2.9_1,Madaripur,Madaripur Sadar,Khoajpur,10.024350530242366,0.0096495251328018,0.8872780583156867,0.0036596839838618084,0.018027989689855292,0.8872780583156867,0.22959318456391575,Low stress
BGD.3.7.2.10_1,Madaripur,Madaripur Sadar,Kunia,7.062041982971361,0.023576485624798,0.0,0.0021182017639679415,0.04404741517507896,0.0,0.01626387601686481,Low stress
BGD.3.7.2.11_1,Madaripur,Madaripur Sadar,Madaripur Paurashava,34.22334388113701,0.1216490856125585,0.7958515283842799,0.016251997510451862,0.2272742369205842,0.7958515283842799,0.2850096640224552,Low stress
BGD.3.7.2.12_1,Madaripur,Madaripur Sadar,Mustafapur,9.087129741665391,0.0165313365789411,0.1425287356321842,0.0031719869196794705,0.030885122459714646,0.1425287356321842,0.047710771536817964,Low stress
BGD.3.7.2.13_1,Madaripur,Madaripur Sadar,Panchkhola,13.527746623830264,0.0155377139525774,0.8974152856789492,0.005482729322095214,0.02902875976650815,0.8974152856789492,0.23670697906685326,Low stress
BGD.3.7.2.14_1,Madaripur,Madaripur Sadar,Pearpur,9.843237113228325,0.0106986765072247,0.4802631578947375,0.003565438868048818,0.0199880954879011,0.4802631578947375,0.1284877984416693,Low stress
BGD.3.7.2.15_1,Madaripur,Madaripur Sadar,Rasti,17.315626944361803,0.0241608411407392,0.7423312883435589,0.007453810346239143,0.04513915337686747,0.7423312883435589,0.204363049906289,Low stress
BGD.3.7.2.16_1,Madaripur,Madaripur Sadar,Sirkhara,7.398764696762591,0.0188895789047474,0.9021794221996962,0.002293420539480628,0.035290973291824144,0.9021794221996962,0.23881406441785474,Low stress
BGD.3.7.3.1_1,Madaripur,Rajoir,Amgram,6.101370842973409,0.0122629019532159,0.1132610508757301,0.0016183019534514982,0.02291050253123616,0.1132610508757301,0.03698125938624578,Low stress
BGD.3.7.3.2_1,Madaripur,Rajoir,Badar Pasha,10.73309544368337,0.0167743737854748,0.4755639097744369,0.004028490158193647,0.03133918337912162,0.4755639097744369,0.13147108768957924,Low stress
BGD.3.7.3.3_1,Madaripur,Rajoir,Bajitpur,7.280907175756304,0.0146225484603656,0.3752563226247443,0.00223209158936862,0.027318976763609726,0.3752563226247443,0.10426855915919692,Low stress
BGD.3.7.3.4_1,Madaripur,Rajoir,Haridasdi Mahendradi,7.6964981270794866,0.0177534183082271,0.5776397515527957,0.0024483506494869978,0.033168310130871216,0.5776397515527957,0.15699818669379864,Low stress
BGD.3.7.3.5_1,Madaripur,Rajoir,Hossainpur,11.655474317497044,0.0302489486963835,0.5586642599277984,0.004508464006731252,0.05651342710882438,0.5586642599277984,0.16124915007273063,Low stress
BGD.3.7.3.6_1,Madaripur,Rajoir,Isibpur,7.928510481506186,0.0126173811455067,0.4926674593737621,0.0025690818000195597,0.023572767993622828,0.4926674593737621,0.13244496636121633,Low stress
BGD.3.7.3.7_1,Madaripur,Rajoir,Kabirajpur,8.212839774864571,0.0205541137229987,0.724440544098289,0.0027170368638871328,0.03840078606798161,0.724440544098289,0.19563722589392066,Low stress
BGD.3.7.3.8_1,Madaripur,Rajoir,Kadambari,5.799219492957819,0.0122242801064224,0.0408163265306123,0.001461072911866672,0.02283834620787165,0.0408163265306123,0.01878193197015482,Low stress
BGD.3.7.3.9_1,Madaripur,Rajoir,Khalia,14.90360371189722,0.0346765986636784,0.1900070372976781,0.006198677443138844,0.06478550546108873,0.1900070372976781,0.07265615721305611,Low stress
BGD.3.7.3.10_1,Madaripur,Rajoir,Paik Para,7.603932815316747,0.0214898917812225,0.0021786492374727,0.0024001828843861457,0.04014907906203831,0.0021786492374727,0.01555691313483604,Low stress
BGD.3.7.3.11_1,Madaripur,Rajoir,Rajoir,9.11619749834937,0.0204223939979538,0.0424929178470255,0.0031871127681134,0.038154697083044115,0.0424929178470255,0.025252218548067175,Low stress
BGD.3.7.4.1_1,Madaripur,Shib Char,Bandarkhola,7.5721330105878195,0.0311502499797751,0.7932924862947429,0.0023836353732800196,0.058197307923767566,0.7932924862947429,0.21964563349631638,Low stress
BGD.3.7.4.2_1,Madaripur,Shib Char,Banshkandi,9.080007119708949,0.0209549959957752,0.7092597804672113,0.0031682805552242905,0.03914974535675461,0.7092597804672113,0.19228466821375664,Low stress
BGD.3.7.4.3_1,Madaripur,Shib Char,Bayratala Dakshin,8.89114046579001,0.0172328767463829,0.7616899097621008,0.0030700009248950666,0.03219579409708546,0.7616899097621008,0.20291900574446314,Low stress
BGD.3.7.4.4_1,Madaripur,Shib Char,Bayratala Uttar,9.210070834508958,0.0304089817773555,0.5494238932686484,0.0032359611835647314,0.056812413296651564,0.5494238932686484,0.15853470244441603,Low stress
BGD.3.7.4.5_1,Madaripur,Shib Char,Bhadrasan,9.39227832056788,0.0107797531038043,0.0,0.0033307756148130015,0.020139569060653086,0.0,0.00838115941715378,Low stress
BGD.3.7.4.6_1,Madaripur,Shib Char,Bhandarikandi,8.324880468951125,0.009266021404368,0.5923404255319152,0.0027753389398130508,0.017311498342656932,0.5923404255319152,0.15525426637883397,Low stress
BGD.3.7.4.7_1,Madaripur,Shib Char,Char Janajat,7.82031489307979,0.0103210343040979,0.993912577466918,0.0025127805831919306,0.019282555095941168,0.993912577466918,0.2562321508835857,Low stress
BGD.3.7.4.8_1,Madaripur,Shib Char,Datta Para,10.299917635773005,0.0209370074527398,0.9054785621481156,0.003803079510284747,0.03911613776841068,0.9054785621481156,0.24158152056008653,Low stress
BGD.3.7.4.9_1,Madaripur,Shib Char,Ditiyakhanda,9.153850028925978,0.0267598869042276,0.4976816074188568,0.0032067058339577126,0.049994891828530126,0.4976816074188568,0.14320129632828282,Low stress
BGD.3.7.4.10_1,Madaripur,Shib Char,Kadirpur,6.465477948082045,0.0114107963589076,0.2355588897224312,0.0018077706126764291,0.02131853291019869,0.2355588897224312,0.06707431719424792,Low stress
BGD.3.7.4.11_1,Madaripur,Shib Char,Kanthalbari,13.624748893132168,0.0185044798271475,0.9966521011326352,0.0055332059254038024,0.03457150138983968,0.9966521011326352,0.2634763331397642,Low stress
BGD.3.7.4.12_1,Madaripur,Shib Char,Kutubpur,8.819564605886873,0.0272608528904163,0.6184210526315796,0.0030327553396855373,0.05093083525680075,0.6184210526315796,0.17364415763364938,Low stress
BGD.3.7.4.13_1,Madaripur,Shib Char,Matbarer Char,19.733013973614955,0.050957071238406,0.9281955222549187,0.008711734382419864,0.09520194437220646,0.9281955222549187,0.2688542548469699,Low stress
BGD.3.7.4.14_1,Madaripur,Shib Char,Nilakhi,8.51830887260642,0.0249449529457264,0.6930572472594397,0.0028759923458641437,0.046604091738233086,0.6930572472594397,0.19072614086158718,Low stress
BGD.3.7.4.15_1,Madaripur,Shib Char,Panch Char,12.815867013552642,0.0355690861009566,0.7627802690582968,0.0051122919606802954,0.0664529195665645,0.7627802690582968,0.2159985058971439,Low stress
BGD.3.7.4.16_1,Madaripur,Shib Char,Sannyasir Char,10.212106306288089,0.026848799467252,0.8321616871704747,0.0037573855520267735,0.05016100516026846,0.8321616871704747,0.22709972781952334,Low stress
BGD.3.7.4.17_1,Madaripur,Shib Char,Shib Char Paurashava,13.666012168260265,0.0749827846958353,0.2822299651567945,0.005554677896985947,0.14008864175274266,0.2822299651567945,0.12181038706145293,Low stress
BGD.3.7.4.18_1,Madaripur,Shib Char,Shibchar,8.88072640264565,0.0179080599114568,0.4375553587245354,0.003064581809054257,0.03345722354270024,0.4375553587245354,0.12232470064470063,Low stress
BGD.3.7.4.19_1,Madaripur,Shib Char,Siruail,8.60106484427025,0.0193636499927922,0.9501061571125268,0.0029190556719404744,0.03617666958981892,0.9501061571125268,0.2513559959033445,Low stress
BGD.3.7.4.20_1,Madaripur,Shib Char,Umedpur,9.163325619733914,0.0206846638054363,0.0626262626262627,0.00321163660147242,0.03864468983607423,0.0626262626262627,0.030466861739780624,Low stress
BGD.3.8.1.1_1,Manikganj,Daulatpur,Bachamara,7.694679943008472,0.0169816068502696,0.9542186443802602,0.0024474045298059316,0.031726352229826824,0.9542186443802602,0.2506378461874268,Low stress
BGD.3.8.1.2_1,Manikganj,Daulatpur,Baghutia,6.590575738673071,0.0097496779316626,0.9884753059546268,0.0018728671469728719,0.018215102900134936,0.9884753059546268,0.2542432593624931,Low stress
BGD.3.8.1.3_1,Manikganj,Daulatpur,Chak Mirpur,10.6308431397675,0.0255605856113462,0.3925510876730398,0.00397528161967908,0.047754264331784264,0.3925510876730398,0.11644187708225608,Low stress
BGD.3.8.1.4_1,Manikganj,Daulatpur,Charkatari,6.627526737778997,0.0014873476929061,0.9975792483148646,0.0018920951602672913,0.0027787780749741046,0.9975792483148646,0.251124222469064,Low stress
BGD.3.8.1.5_1,Manikganj,Daulatpur,Dhamsar,8.08475637396324,0.0247637260810607,0.7802308078273966,0.002650386721944684,0.046265509683390625,0.7802308078273966,0.21231078503481374,Low stress
BGD.3.8.1.6_1,Manikganj,Daulatpur,Jiyanpur,9.084231277434837,0.0227006811037373,0.4804060434372055,0.0031704786598189256,0.042411169384875345,0.4804060434372055,0.13621361160793533,Low stress
BGD.3.8.1.7_1,Manikganj,Daulatpur,Kalia,8.896060776438949,0.0210639481235582,0.395899053627761,0.0030725612832306908,0.0393532981543615,0.395899053627761,0.11397744227425904,Low stress
BGD.3.8.1.8_1,Manikganj,Daulatpur,Khalsi,8.86025569954723,0.0211836481465312,0.6131747483989026,0.0030539295679553307,0.03957693100160878,0.6131747483989026,0.16836718477747087,Low stress
BGD.3.8.2.1_1,Manikganj,Ghior,Baliakhora,8.926064823886497,0.0192764074332873,0.1830209481808163,0.003088174344776172,0.03601367628790768,0.1830209481808163,0.05959529348388223,Low stress
BGD.3.8.2.2_1,Manikganj,Ghior,Baniajuri,11.705783815417677,0.024819392598686,0.5009623315919725,0.004534643317663561,0.046369510179996166,0.5009623315919725,0.1432837687880572,Low stress
BGD.3.8.2.3_1,Manikganj,Ghior,Baratia,8.827367053564366,0.0222041074029646,0.2721088435374156,0.003036815461774301,0.04148343196416517,0.2721088435374156,0.08376113825652143,Low stress
BGD.3.8.2.4_1,Manikganj,Ghior,Ghior,9.65071615579412,0.0260386210321064,0.3848133848133857,0.003465257665413743,0.048647367102982314,0.3848133848133857,0.11461602775555572,Low stress
BGD.3.8.2.5_1,Manikganj,Ghior,Nali,6.922625325411555,0.0137553880256095,0.1185814554857778,0.002045654189886418,0.02569888052445995,0.1185814554857778,0.039458233730959996,Low stress
BGD.3.8.2.6_1,Manikganj,Ghior,Paila,7.598862761919213,0.0185074381397727,0.3042158516020243,0.0023975446051382222,0.03457702833844829,0.3042158516020243,0.08911494066101827,Low stress
BGD.3.8.2.7_1,Manikganj,Ghior,Singjuri,6.504058570056548,0.0240101718103722,0.68285840838624,0.0018278466249679005,0.04485766127263943,0.68285840838624,0.18714592219197096,Low stress
BGD.3.8.3.1_1,Manikganj,Harirampur,Azimnagar,4.462741111874615,0.0035048772528741,0.9660253660927636,0.0007656160987638646,0.006548082948064844,0.9660253660927636,0.24410441699451912,Low stress
BGD.3.8.3.2_1,Manikganj,Harirampur,Balara,9.933613151683998,0.0260177453965788,0.8301583042661657,0.0036124674115515553,0.048608365624994404,0.8301583042661657,0.22599749099991007,Low stress
BGD.3.8.3.3_1,Manikganj,Harirampur,Balla,6.895905860843544,0.0167765272340631,0.2088675213675216,0.002031750310901693,0.031343206618443066,0.2088675213675216,0.06399970278269615,Low stress
BGD.3.8.3.4_1,Manikganj,Harirampur,Boyra,7.892453092823262,0.0099290552979444,0.9832141746969228,0.002550318790473598,0.018550229578952415,0.9832141746969228,0.2533162515430535,Low stress
BGD.3.8.3.5_1,Manikganj,Harirampur,Chala,7.28547671145976,0.0210905490682702,0.7205862578996911,0.0022344694166366594,0.03940299609808498,0.7205862578996911,0.19483140087590717,Low stress
BGD.3.8.3.6_1,Manikganj,Harirampur,Dhulsunra,7.037570327297789,0.0073237651811242,0.974785250024496,0.0021054675664627805,0.013682824943105952,0.974785250024496,0.2493274882627962,Low stress
BGD.3.8.3.7_1,Manikganj,Harirampur,Gala,6.990683686445179,0.0235165259597758,0.1396620278330023,0.002081069391164184,0.04393539388823316,0.1396620278330023,0.05112532257559785,Low stress
BGD.3.8.3.8_1,Manikganj,Harirampur,Gopinathpur,6.277298802724501,0.0091753879461218,0.9884325015994884,0.0017098487378633866,0.01714216990127445,0.9884325015994884,0.2537918243604635,Low stress
BGD.3.8.3.9_1,Manikganj,Harirampur,Harukandi,7.01051043907994,0.0053526608730851,0.9068541300527224,0.002091386542864291,0.010000255318807725,0.9068541300527224,0.23105017649190904,Low stress
BGD.3.8.3.10_1,Manikganj,Harirampur,Kanchanpur,4.769623639775235,0.0023224152494007,0.9939086623357688,0.0009253070805796126,0.004338915915088327,0.9939086623357688,0.25036590898645494,Low stress
BGD.3.8.3.11_1,Manikganj,Harirampur,Lesraganj,4.219710888251632,0.0087594621519815,0.8939342797577664,0.0006391516327457049,0.01636510514157792,0.8939342797577664,0.22946701739209216,Low stress
BGD.3.8.3.12_1,Manikganj,Harirampur,Ramkrishnapur,5.891490165748641,0.0100484328174539,0.9816209281570728,0.0015090873571059185,0.01877325990026864,0.9816209281570728,0.2525795079472046,Low stress
BGD.3.8.3.13_1,Manikganj,Harirampur,Sutalari,5.22481083960916,0.00018764694466,0.9934723099599918,0.0011621706496746252,0.00035057654517772947,0.9934723099599918,0.24895564754068,Low stress
BGD.3.8.4.1_1,Manikganj,Manikganj Sadar,Atigram,8.465550960739074,0.0216347587157976,0.0361653272101034,0.002848538965568171,0.040419730681364424,0.0361653272101034,0.024327653127230665,Low stress
BGD.3.8.4.2_1,Manikganj,Manikganj Sadar,Betila Mitara,11.246788795447925,0.034418493722774,0.4672825250192461,0.004295798291558833,0.06430329383414475,0.4672825250192461,0.14104510341338572,Low stress
BGD.3.8.4.3_1,Manikganj,Manikganj Sadar,Bhararia,11.185275514960702,0.0237219081188772,0.7007903650733922,0.004263788922296555,0.04431910473366884,0.7007903650733922,0.19241479349405077,Low stress
BGD.3.8.4.4_1,Manikganj,Manikganj Sadar,Dighi,13.596498529493095,0.0258012499766447,0.2734177215189878,0.005518505419848671,0.04820389212554671,0.2734177215189878,0.08743319479162777,Low stress
BGD.3.8.4.5_1,Manikganj,Manikganj Sadar,Garpara,8.10115062482192,0.0307295680288499,0.3255319148936174,0.002658917719240835,0.057411357343856946,0.3255319148936174,0.1025405208814506,Low stress
BGD.3.8.4.6_1,Manikganj,Manikganj Sadar,Hati Para,8.594047899641854,0.0269388420296158,0.6143263757115757,0.0029154042982871067,0.05032922964423034,0.6143263757115757,0.17236298602268937,Low stress
BGD.3.8.4.7_1,Manikganj,Manikganj Sadar,Jaigir,19.94561425395311,0.0417248412788569,0.0877323420074351,0.00882236416552859,0.07795357782209024,0.0877323420074351,0.05274578340580179,Low stress
BGD.3.8.4.8_1,Manikganj,Manikganj Sadar,Krishnapur,8.816921076844316,0.0313454092473994,0.0101229211858279,0.0030313797392199386,0.05856191957213259,0.0101229211858279,0.024239954042391355,Low stress
BGD.3.8.4.9_1,Manikganj,Manikganj Sadar,Manikganj Paurashava,29.194940794422006,0.0721072976849822,0.6700000000000012,0.013635391634007519,0.1347164343672461,0.6700000000000012,0.22010490868213942,Low stress
BGD.3.8.4.10_1,Manikganj,Manikganj Sadar,Nabagram,13.664390998308193,0.0359397550825589,0.7283288650580886,0.005553834296592314,0.0671454320463714,0.7283288650580886,0.20780465119938907,Low stress
BGD.3.8.4.11_1,Manikganj,Manikganj Sadar,Putail,10.112717713680802,0.0276811381212065,0.6330251669234728,0.003705667189162261,0.05171604465345053,0.6330251669234728,0.1778391742352408,Low stress
BGD.3.8.5.1_1,Manikganj,Saturia,Baliati,9.769056370220849,0.0291502883806624,0.0497737556561086,0.003526837792374279,0.05446082487484044,0.0497737556561086,0.03291546273717101,Low stress
BGD.3.8.5.2_1,Manikganj,Saturia,Baraid,8.289274003273903,0.02281917198798,0.6270928462709295,0.0027568105748980378,0.04263254322556392,0.6270928462709295,0.17279732592663896,Low stress
BGD.3.8.5.3_1,Manikganj,Saturia,Daragram,8.363635495575581,0.0248166261260057,0.0525606469002696,0.002795505706211557,0.04636434164162031,0.0525606469002696,0.03048588358211913,Low stress
BGD.3.8.5.4_1,Manikganj,Saturia,Dhankora,17.465436629397985,0.0441462601489713,0.0113293051359516,0.007531766089932323,0.08247745996390174,0.0113293051359516,0.034712143707326434,Low stress
BGD.3.8.5.5_1,Manikganj,Saturia,Dighalia,8.233765083425133,0.0258310282043354,0.5217391304347833,0.002727925665839115,0.04825952611524069,0.5217391304347833,0.1484167870153657,Low stress
BGD.3.8.5.6_1,Manikganj,Saturia,Fukurhati,10.263413936439688,0.0270088483556282,0.0,0.003784084256216937,0.0504600208807116,0.0,0.019174641010735835,Low stress
BGD.3.8.5.7_1,Manikganj,Saturia,Hargaz,8.547933435375821,0.0255059484802954,0.1214285714285717,0.0028914079367968405,0.04765218701484783,0.1214285714285717,0.0481919714870584,Low stress
BGD.3.8.5.8_1,Manikganj,Saturia,Saturia,10.756738493922958,0.0381112730949236,0.0635514018691589,0.00404079317828315,0.07120243006435355,0.0635514018691589,0.042425018261126726,Low stress
BGD.3.8.5.9_1,Manikganj,Saturia,Tilli,8.126630474154386,0.0322860806819847,0.5859292222928597,0.002672176545620604,0.060319354750636676,0.5859292222928597,0.168662950354186,Low stress
BGD.3.8.6.1_1,Manikganj,Shibalaya,Arua,10.59410586158383,0.0095047923997185,0.9879946745018812,0.003956164819310804,0.017757588796142844,0.9879946745018812,0.2547962906318446,Low stress
BGD.3.8.6.2_1,Manikganj,Shibalaya,Mohadebpur,10.159318823220511,0.0188152987960887,0.3372881355932212,0.0037299167839078746,0.03515219744382844,0.3372881355932212,0.0981172697172084,Low stress
BGD.3.8.6.3_1,Manikganj,Shibalaya,Shibalaya,12.737235943532353,0.01767075637823,0.9580705756071356,0.005071375089789459,0.033013874715529835,0.9580705756071356,0.2531010500881351,Low stress
BGD.3.8.6.4_1,Manikganj,Shibalaya,Shimulia,6.149976466813064,0.0162479943159716,0.1963927855711427,0.0016435946276412623,0.03035576051441535,0.1963927855711427,0.06038015042388755,Low stress
BGD.3.8.6.5_1,Manikganj,Shibalaya,Teota,6.298563208078902,0.0080693215370045,0.9856675127143036,0.0017209139939794729,0.015075731030404105,0.9856675127143036,0.25238174963680915,Low stress
BGD.3.8.6.6_1,Manikganj,Shibalaya,Ulail,8.508080626154273,0.0166435000214343,0.1525119617224883,0.0028706699225597913,0.031094674884006735,0.1525119617224883,0.05015939460904835,Low stress
BGD.3.8.6.7_1,Manikganj,Shibalaya,Uthali,9.427912735731576,0.0189382335683484,0.5358435916002905,0.003349318523667569,0.0353818737000505,0.5358435916002905,0.14768428110455734,Low stress
BGD.3.8.7.1_1,Manikganj,Singair,Baldhara,8.38593604250007,0.0299376333736869,0.217336683417086,0.002807110134322085,0.055931803728333875,0.217336683417086,0.07503314621291719,Low stress
BGD.3.8.7.2_1,Manikganj,Singair,Boyra,9.202744135807912,0.0431034261658031,0.2984562607204122,0.0032321486246776475,0.08052915680514017,0.2984562607204122,0.10409212951177316,Low stress
BGD.3.8.7.3_1,Manikganj,Singair,Chandhar,12.812863634797,0.0306492935864799,0.7060065696855945,0.005110729106954038,0.057261382417683034,0.7060065696855945,0.1985874179103693,Low stress
BGD.3.8.7.4_1,Manikganj,Singair,Charigram,8.420764451348223,0.0394944482643459,0.5361635220125792,0.002825233625555326,0.07378658496839584,0.5361635220125792,0.16099627869230548,Low stress
BGD.3.8.7.5_1,Manikganj,Singair,Dhalla,18.40263186294684,0.0498189145229636,0.7136972193614838,0.008019449856167859,0.0930755519073912,0.7136972193614838,0.214208527950425,Low stress
BGD.3.8.7.6_1,Manikganj,Singair,Jamirta,19.3807855350823,0.0355943395997279,0.8241852487135511,0.008528446967663809,0.06650010010749437,0.8241852487135511,0.23273272600307635,Low stress
BGD.3.8.7.7_1,Manikganj,Singair,Jamsha,8.015964694344262,0.0321041719852933,0.6823781467595077,0.0026145899272093827,0.05997949884443258,0.6823781467595077,0.1926331972563121,Low stress
BGD.3.8.7.8_1,Manikganj,Singair,Joy Mantap,11.365647432210796,0.0376615918692941,0.3326446280991741,0.004357648187451541,0.07036230079500616,0.3326446280991741,0.1095310215780263,Low stress
BGD.3.8.7.9_1,Manikganj,Singair,Saista,9.242051819786246,0.0412932666922978,0.426282051282052,0.0032526029747194855,0.07714727677723954,0.426282051282052,0.13487310088243462,Low stress
BGD.3.8.7.10_1,Manikganj,Singair,Singair,8.537269602749175,0.0445534821054312,0.1277890466531443,0.0028858588496144663,0.08323826354039962,0.1277890466531443,0.062234997442271726,Low stress
BGD.3.8.7.11_1,Manikganj,Singair,Singair Paurashava,11.124620756554815,0.0601623606171618,0.0477941176470589,0.004232226298031516,0.11239997844418555,0.0477941176470589,0.05298141238644227,Low stress
BGD.3.8.7.12_1,Manikganj,Singair,Talibpur,7.843100197101716,0.0316093475749711,0.162621359223301,0.0025246372620166373,0.059055029583530504,0.162621359223301,0.06233445506486758,Low stress
BGD.3.9.1.1_1,Munshiganj,Gazaria,Baluakandi,22.25089202179324,0.0451606313746081,0.9662825193975336,0.010021950445734226,0.08437258679613337,0.9662825193975336,0.2751098154063238,Low stress
BGD.3.9.1.2_1,Munshiganj,Gazaria,Bausia,11.95775693924994,0.047786082460321,0.9399660912453744,0.0046657613575572686,0.08927765771444793,0.9399660912453744,0.2681050075544233,Low stress
BGD.3.9.1.3_1,Munshiganj,Gazaria,Bhaber Char,17.32495491137844,0.0799258729880598,0.7777777777777782,0.007458664295473145,0.14932370187661767,0.7777777777777782,0.24969120581944998,Low stress
BGD.3.9.1.4_1,Munshiganj,Gazaria,Gazaria,12.793685360995198,0.0231234206985098,0.9851831601968284,0.0051007494010584555,0.04320096421427535,0.9851831601968284,0.26345642728462687,Low stress
BGD.3.9.1.5_1,Munshiganj,Gazaria,Guagachhia,8.279317583013171,0.0205801244618201,0.9341236566912422,0.002751629600478662,0.03844938134338057,0.9341236566912422,0.24808884948318521,Low stress
BGD.3.9.1.6_1,Munshiganj,Gazaria,Hossaindi,20.908495074152757,0.028708541798052,0.9840867671245064,0.009323413816680542,0.05363551971969269,0.9840867671245064,0.26852348920969127,Low stress
BGD.3.9.1.7_1,Munshiganj,Gazaria,Imampur,9.9777049504421,0.0202453927183473,0.9841559518871836,0.0036354112483410633,0.03782400959325355,0.9841559518871836,0.26073155582877106,Low stress
BGD.3.9.1.8_1,Munshiganj,Gazaria,Tenger Char,16.177335763389372,0.047332847652879,0.9037372593431487,0.006861483251160728,0.08843088936852463,0.9037372593431487,0.2596297194152351,Low stress
BGD.3.9.2.1_1,Munshiganj,Lohajang,Baultali,9.7748421747738,0.0207522234173728,0.0059701492537313,0.0035298485236009004,0.03877090993195248,0.0059701492537313,0.016474295199056552,Low stress
BGD.3.9.2.2_1,Munshiganj,Lohajang,Bejgaon,10.731741903471995,0.0219767065426081,0.7636815920398012,0.0040277858229981565,0.0410585840768805,0.7636815920398012,0.20690201676605774,Low stress
BGD.3.9.2.3_1,Munshiganj,Lohajang,Gaodia,11.217776115773962,0.0086549503207467,0.9621748484255818,0.004280701103283125,0.01616984804964455,0.9621748484255818,0.24791543936508428,Low stress
BGD.3.9.2.4_1,Munshiganj,Lohajang,Haldia,20.235363995120952,0.0351005466682011,0.0979310344827587,0.008973139841695257,0.0655775579351104,0.0979310344827587,0.05102415983465641,Low stress
BGD.3.9.2.5_1,Munshiganj,Lohajang,Kalma,10.84254484243513,0.0077212573716388,0.9799124757873592,0.004085443814256699,0.014425450617817732,0.9799124757873592,0.2516612041887787,Low stress
BGD.3.9.2.6_1,Munshiganj,Lohajang,Kanaksar,10.799844218380407,0.022329290573993,0.0826010544815466,0.00406322389634188,0.041717308852984476,0.0826010544815466,0.03687661127746797,Low stress
BGD.3.9.2.7_1,Munshiganj,Lohajang,Khidir Para,13.643424713577652,0.0201490578343659,0.3289473684210531,0.005542924172068271,0.037644029307043775,0.3289473684210531,0.0976294220315559,Low stress
BGD.3.9.2.8_1,Munshiganj,Lohajang,Kumarbhog,43.12075003826476,0.0585635552177217,0.997968339964446,0.02088189786536986,0.10941296645545961,0.997968339964446,0.2961393823966703,Low stress
